frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
186,6.20960879,1785745688.23480105,331760.08925000,1785745688155.1565,1132,teach_record_20260803_162802_color.mp4
187,6.24237895,1785745688.26757121,331760.12197380,1785745688188.5154,1133,teach_record_20260803_162802_color.mp4
188,6.27648282,1785745688.30167508,331760.15582670,1785745688221.8740,1134,teach_record_20260803_162802_color.mp4
189,6.30868697,1785745688.33387923,331760.18874280,1785745688255.2329,1135,teach_record_20260803_162802_color.mp4
190,6.34588361,1785745688.37107587,331760.22550680,1785745688288.5916,1136,teach_record_20260803_162802_color.mp4
191,6.37545681,1785745688.40064907,331760.25542540,1785745688321.9502,1137,teach_record_20260803_162802_color.mp4
192,6.40756798,1785745688.43276024,331760.28808650,1785745688355.3091,1138,teach_record_20260803_162802_color.mp4
193,6.44160604,1785745688.46679831,331760.32137740,1785745688388.6677,1139,teach_record_20260803_162802_color.mp4
194,6.47564983,1785745688.50084209,331760.35495550,1785745688422.0266,1140,teach_record_20260803_162802_color.mp4
195,6.50805616,1785745688.53324842,331760.38856050,1785745688455.3853,1141,teach_record_20260803_162802_color.mp4
196,6.54216528,1785745688.56735754,331760.42186280,1785745688488.7441,1142,teach_record_20260803_162802_color.mp4
197,6.57449150,1785745688.59968376,331760.45494490,1785745688522.1030,1143,teach_record_20260803_162802_color.mp4
198,6.61053371,1785745688.63572598,331760.49001780,1785745688555.4617,1144,teach_record_20260803_162802_color.mp4
199,6.64270067,1785745688.66789293,331760.52232110,1785745688588.8206,1145,teach_record_20260803_162802_color.mp4
200,6.67522979,1785745688.70042205,331760.55486180,1785745688622.1792,1146,teach_record_20260803_162802_color.mp4
201,6.70939755,1785745688.73458982,331760.58876860,1785745688655.5381,1147,teach_record_20260803_162802_color.mp4
202,6.74295092,1785745688.76814318,331760.62291780,1785745688688.8970,1148,teach_record_20260803_162802_color.mp4
